match_id,inning,overs,ball,batsman,non_striker,bowler,batsman_runs,extra_runs,total_runs,non_boundary,is_wicket,dismissal_kind,player_dismissed,fielder,extras_type,batting_team,bowling_team
829727,1,4,3,DA Warner,KL Rahul,TG Southee,1,0,1,0,0,NA,NA,NA,NA,Sunrisers Hyderabad,Rajasthan Royals
829727,1,4,4,KL Rahul,DA Warner,TG Southee,0,0,0,0,0,NA,NA,NA,NA,Sunrisers Hyderabad,Rajasthan Royals
829727,1,4,5,KL Rahul,DA Warner,TG Southee,0,0,0,0,0,NA,NA,NA,NA,Sunrisers Hyderabad,Rajasthan Royals
829727,1,4,6,KL Rahul,DA Warner,TG Southee,2,0,2,0,0,NA,NA,NA,NA,Sunrisers Hyderabad,Rajasthan Royals
829727,1,4,7,KL Rahul,DA Warner,TG Southee,0,0,0,0,1,run out,DA Warner,AM Rahane,NA,Sunrisers Hyderabad,Rajasthan Royals
829727,1,5,1,KL Rahul,NV Ojha,DS Kulkarni,0,0,0,0,1,lbw,KL Rahul,NA,NA,Sunrisers Hyderabad,Rajasthan Royals
829727,1,5,2,EJG Morgan,NV Ojha,DS Kulkarni,0,0,0,0,0,NA,NA,NA,NA,Sunrisers Hyderabad,Rajasthan Royals
829727,1,5,3,EJG Morgan,NV Ojha,DS Kulkarni,0,0,0,0,0,NA,NA,NA,NA,Sunrisers Hyderabad,Rajasthan Royals
829727,1,5,4,EJG Morgan,NV Ojha,DS Kulkarni,0,0,0,0,0,NA,NA,NA,NA,Sunrisers Hyderabad,Rajasthan Royals
829727,1,5,5,EJG Morgan,NV Ojha,DS Kulkarni,0,0,0,0,0,NA,NA,NA,NA,Sunrisers Hyderabad,Rajasthan Royals
829727,1,5,6,EJG Morgan,NV Ojha,DS Kulkarni,0,0,0,0,0,NA,NA,NA,NA,Sunrisers Hyderabad,Rajasthan Royals
829727,1,6,1,NV Ojha,EJG Morgan,CH Morris,0,0,0,0,0,NA,NA,NA,NA,Sunrisers Hyderabad,Rajasthan Royals
829727,1,4,2,DA Warner,KL Rahul,TG Southee,0,1,1,0,0,NA,NA,NA,wides,Sunrisers Hyderabad,Rajasthan Royals
829727,1,0,1,DA Warner,S Dhawan,TG Southee,0,0,0,0,0,NA,NA,NA,NA,Sunrisers Hyderabad,Rajasthan Royals
829727,1,0,2,DA Warner,S Dhawan,TG Southee,1,0,1,0,0,NA,NA,NA,NA,Sunrisers Hyderabad,Rajasthan Royals
829727,1,0,3,S Dhawan,DA Warner,TG Southee,0,0,0,0,0,NA,NA,NA,NA,Sunrisers Hyderabad,Rajasthan Royals
829727,1,0,4,S Dhawan,DA Warner,TG Southee,0,0,0,0,0,NA,NA,NA,NA,Sunrisers Hyderabad,Rajasthan Royals
548379,1,5,4,MEK Hussey,S Badrinath,SL Malinga,1,0,1,0,0,NA,NA,NA,NA,Chennai Super Kings,Mumbai Indians
548379,1,5,5,S Badrinath,MEK Hussey,SL Malinga,1,0,1,0,0,NA,NA,NA,NA,Chennai Super Kings,Mumbai Indians
548379,1,5,6,MEK Hussey,S Badrinath,SL Malinga,1,0,1,0,0,NA,NA,NA,NA,Chennai Super Kings,Mumbai Indians
548379,1,6,1,MEK Hussey,S Badrinath,RP Singh,0,0,0,0,0,NA,NA,NA,NA,Chennai Super Kings,Mumbai Indians
548379,1,6,2,MEK Hussey,S Badrinath,RP Singh,1,0,1,0,0,NA,NA,NA,NA,Chennai Super Kings,Mumbai Indians
548379,1,6,3,S Badrinath,MEK Hussey,RP Singh,0,0,0,0,0,NA,NA,NA,NA,Chennai Super Kings,Mumbai Indians
548379,1,6,4,S Badrinath,MEK Hussey,RP Singh,4,0,4,0,0,NA,NA,NA,NA,Chennai Super Kings,Mumbai Indians
548379,1,6,5,S Badrinath,MEK Hussey,RP Singh,0,0,0,0,0,NA,NA,NA,NA,Chennai Super Kings,Mumbai Indians
548379,1,6,6,S Badrinath,MEK Hussey,RP Singh,1,0,1,0,0,NA,NA,NA,NA,Chennai Super Kings,Mumbai Indians
548379,1,7,1,S Badrinath,MEK Hussey,KA Pollard,2,0,2,0,0,NA,NA,NA,NA,Chennai Super Kings,Mumbai Indians
548379,1,7,2,S Badrinath,MEK Hussey,KA Pollard,1,0,1,0,0,NA,NA,NA,NA,Chennai Super Kings,Mumbai Indians
548379,1,7,3,MEK Hussey,S Badrinath,KA Pollard,0,0,0,0,0,NA,NA,NA,NA,Chennai Super Kings,Mumbai Indians
548379,1,7,4,MEK Hussey,S Badrinath,KA Pollard,1,0,1,0,0,NA,NA,NA,NA,Chennai Super Kings,Mumbai Indians
548379,1,7,5,S Badrinath,MEK Hussey,KA Pollard,0,1,1,0,0,NA,NA,NA,legbyes,Chennai Super Kings,Mumbai Indians
548379,1,7,6,MEK Hussey,S Badrinath,KA Pollard,0,0,0,0,0,NA,NA,NA,NA,Chennai Super Kings,Mumbai Indians
548379,1,8,1,S Badrinath,MEK Hussey,DR Smith,0,0,0,0,0,NA,NA,NA,NA,Chennai Super Kings,Mumbai Indians
548379,1,8,2,S Badrinath,MEK Hussey,DR Smith,2,0,2,0,0,NA,NA,NA,NA,Chennai Super Kings,Mumbai Indians
548379,1,8,3,S Badrinath,MEK Hussey,DR Smith,0,0,0,0,0,NA,NA,NA,NA,Chennai Super Kings,Mumbai Indians
548379,1,8,4,S Badrinath,MEK Hussey,DR Smith,0,0,0,0,0,NA,NA,NA,NA,Chennai Super Kings,Mumbai Indians
548379,1,8,5,S Badrinath,MEK Hussey,DR Smith,4,0,4,0,0,NA,NA,NA,NA,Chennai Super Kings,Mumbai Indians
548379,1,8,6,S Badrinath,MEK Hussey,DR Smith,0,0,0,0,0,NA,NA,NA,NA,Chennai Super Kings,Mumbai Indians
548379,1,9,1,MEK Hussey,S Badrinath,KA Pollard,4,0,4,0,0,NA,NA,NA,NA,Chennai Super Kings,Mumbai Indians
548379,1,9,2,MEK Hussey,S Badrinath,KA Pollard,1,0,1,0,0,NA,NA,NA,NA,Chennai Super Kings,Mumbai Indians
548379,1,9,3,S Badrinath,MEK Hussey,KA Pollard,0,0,0,0,0,NA,NA,NA,NA,Chennai Super Kings,Mumbai Indians
548379,1,9,4,S Badrinath,MEK Hussey,KA Pollard,4,0,4,0,0,NA,NA,NA,NA,Chennai Super Kings,Mumbai Indians
548379,1,9,5,S Badrinath,MEK Hussey,KA Pollard,4,0,4,0,0,NA,NA,NA,NA,Chennai Super Kings,Mumbai Indians
548379,1,9,6,S Badrinath,MEK Hussey,KA Pollard,1,0,1,0,0,NA,NA,NA,NA,Chennai Super Kings,Mumbai Indians
548379,1,10,1,S Badrinath,MEK Hussey,Harbhajan Singh,1,0,1,0,0,NA,NA,NA,NA,Chennai Super Kings,Mumbai Indians
1082635,1,7,1,LMP Simmons,PA Patel,Mohammed Shami,4,0,4,0,0,NA,NA,NA,NA,Mumbai Indians,Delhi Daredevils
1082635,1,7,2,LMP Simmons,PA Patel,Mohammed Shami,1,0,1,0,0,NA,NA,NA,NA,Mumbai Indians,Delhi Daredevils
1082635,1,7,3,PA Patel,LMP Simmons,Mohammed Shami,1,0,1,0,0,NA,NA,NA,NA,Mumbai Indians,Delhi Daredevils
1082635,1,7,4,LMP Simmons,PA Patel,Mohammed Shami,4,0,4,0,0,NA,NA,NA,NA,Mumbai Indians,Delhi Daredevils
1082635,1,7,5,LMP Simmons,PA Patel,Mohammed Shami,1,0,1,0,0,NA,NA,NA,NA,Mumbai Indians,Delhi Daredevils
1082635,1,7,6,PA Patel,LMP Simmons,Mohammed Shami,0,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Delhi Daredevils
1082635,1,8,1,LMP Simmons,PA Patel,A Mishra,1,0,1,0,0,NA,NA,NA,NA,Mumbai Indians,Delhi Daredevils
1082635,1,8,2,PA Patel,LMP Simmons,A Mishra,2,0,2,0,0,NA,NA,NA,NA,Mumbai Indians,Delhi Daredevils
1082635,1,8,3,PA Patel,LMP Simmons,A Mishra,0,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Delhi Daredevils
1082635,1,8,4,PA Patel,LMP Simmons,A Mishra,0,0,0,0,1,stumped,PA Patel,RR Pant,NA,Mumbai Indians,Delhi Daredevils
1082635,1,8,5,KA Pollard,LMP Simmons,A Mishra,0,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Delhi Daredevils
1082635,1,8,6,KA Pollard,LMP Simmons,A Mishra,0,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Delhi Daredevils
1082635,1,9,1,LMP Simmons,KA Pollard,Mohammed Shami,0,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Delhi Daredevils
1082635,1,9,2,LMP Simmons,KA Pollard,Mohammed Shami,0,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Delhi Daredevils
1082635,1,9,3,LMP Simmons,KA Pollard,Mohammed Shami,0,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Delhi Daredevils
1082635,1,9,4,LMP Simmons,KA Pollard,Mohammed Shami,4,0,4,0,0,NA,NA,NA,NA,Mumbai Indians,Delhi Daredevils
1082635,1,9,5,LMP Simmons,KA Pollard,Mohammed Shami,1,0,1,0,0,NA,NA,NA,NA,Mumbai Indians,Delhi Daredevils
1082635,1,9,6,KA Pollard,LMP Simmons,Mohammed Shami,0,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Delhi Daredevils
1082635,1,10,1,LMP Simmons,KA Pollard,A Mishra,0,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Delhi Daredevils
1082635,1,10,2,LMP Simmons,KA Pollard,A Mishra,1,0,1,0,0,NA,NA,NA,NA,Mumbai Indians,Delhi Daredevils
1082635,1,10,3,KA Pollard,LMP Simmons,A Mishra,6,0,6,0,0,NA,NA,NA,NA,Mumbai Indians,Delhi Daredevils
1082635,1,10,4,KA Pollard,LMP Simmons,A Mishra,0,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Delhi Daredevils
1082635,2,9,5,Mohammed Shami,A Mishra,KV Sharma,1,0,1,0,0,NA,NA,NA,NA,Delhi Daredevils,Mumbai Indians
1082635,2,9,6,A Mishra,Mohammed Shami,KV Sharma,1,0,1,0,0,NA,NA,NA,NA,Delhi Daredevils,Mumbai Indians
1082635,2,10,1,A Mishra,Mohammed Shami,Harbhajan Singh,1,0,1,0,0,NA,NA,NA,NA,Delhi Daredevils,Mumbai Indians
1082635,2,10,2,Mohammed Shami,A Mishra,Harbhajan Singh,0,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Mumbai Indians
1082635,2,10,3,Mohammed Shami,A Mishra,Harbhajan Singh,6,0,6,0,0,NA,NA,NA,NA,Delhi Daredevils,Mumbai Indians
1082635,2,10,4,Mohammed Shami,A Mishra,Harbhajan Singh,0,0,0,0,1,caught,Mohammed Shami,KA Pollard,NA,Delhi Daredevils,Mumbai Indians
1082635,2,10,5,A Mishra,Z Khan,Harbhajan Singh,1,0,1,0,0,NA,NA,NA,NA,Delhi Daredevils,Mumbai Indians
1082635,2,10,6,Z Khan,A Mishra,Harbhajan Singh,0,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Mumbai Indians
1082635,2,11,1,A Mishra,Z Khan,KV Sharma,0,1,1,0,0,NA,NA,NA,wides,Delhi Daredevils,Mumbai Indians
1082635,2,11,2,A Mishra,Z Khan,KV Sharma,2,0,2,0,0,NA,NA,NA,NA,Delhi Daredevils,Mumbai Indians
1082635,2,11,3,A Mishra,Z Khan,KV Sharma,1,0,1,0,0,NA,NA,NA,NA,Delhi Daredevils,Mumbai Indians
1082635,2,11,4,Z Khan,A Mishra,KV Sharma,1,0,1,0,0,NA,NA,NA,NA,Delhi Daredevils,Mumbai Indians
1082635,2,11,5,A Mishra,Z Khan,KV Sharma,0,0,0,0,0,NA,NA,NA,NA,Delhi Daredevils,Mumbai Indians
1216505,1,4,4,D Padikkal,V Kohli,K Rabada,0,0,0,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Delhi Capitals
1216505,1,4,5,D Padikkal,V Kohli,K Rabada,1,0,1,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Delhi Capitals
1216505,1,4,6,V Kohli,D Padikkal,K Rabada,1,0,1,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Delhi Capitals
1216505,1,5,1,V Kohli,D Padikkal,A Nortje,0,0,0,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Delhi Capitals
1216505,1,5,2,V Kohli,D Padikkal,A Nortje,0,0,0,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Delhi Capitals
1216505,1,5,3,V Kohli,D Padikkal,A Nortje,4,0,4,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Delhi Capitals
1216505,1,5,4,V Kohli,D Padikkal,A Nortje,1,0,1,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Delhi Capitals
1216505,1,5,5,D Padikkal,V Kohli,A Nortje,4,0,4,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Delhi Capitals
1216505,1,5,6,D Padikkal,V Kohli,A Nortje,0,0,0,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Delhi Capitals
1216505,1,6,1,V Kohli,D Padikkal,R Ashwin,1,0,1,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Delhi Capitals
548379,1,0,1,M Vijay,MEK Hussey,Harbhajan Singh,0,0,0,0,0,NA,NA,NA,NA,Chennai Super Kings,Mumbai Indians
548379,1,0,2,M Vijay,MEK Hussey,Harbhajan Singh,0,0,0,0,0,NA,NA,NA,NA,Chennai Super Kings,Mumbai Indians
548379,1,0,3,M Vijay,MEK Hussey,Harbhajan Singh,0,0,0,0,0,NA,NA,NA,NA,Chennai Super Kings,Mumbai Indians
548379,1,0,4,M Vijay,MEK Hussey,Harbhajan Singh,1,0,1,0,0,NA,NA,NA,NA,Chennai Super Kings,Mumbai Indians
548379,1,0,5,MEK Hussey,M Vijay,Harbhajan Singh,0,0,0,0,0,NA,NA,NA,NA,Chennai Super Kings,Mumbai Indians
548379,1,0,6,MEK Hussey,M Vijay,Harbhajan Singh,0,0,0,0,0,NA,NA,NA,NA,Chennai Super Kings,Mumbai Indians
548379,1,1,1,M Vijay,MEK Hussey,DS Kulkarni,0,0,0,0,1,caught,M Vijay,RG Sharma,NA,Chennai Super Kings,Mumbai Indians
548379,1,1,2,SK Raina,MEK Hussey,DS Kulkarni,0,0,0,0,1,bowled,SK Raina,NA,NA,Chennai Super Kings,Mumbai Indians
548379,1,1,3,S Badrinath,MEK Hussey,DS Kulkarni,0,1,1,0,0,NA,NA,NA,wides,Chennai Super Kings,Mumbai Indians
548379,1,1,4,S Badrinath,MEK Hussey,DS Kulkarni,0,0,0,0,0,NA,NA,NA,NA,Chennai Super Kings,Mumbai Indians
548379,1,1,5,S Badrinath,MEK Hussey,DS Kulkarni,0,0,0,0,0,NA,NA,NA,NA,Chennai Super Kings,Mumbai Indians
548379,1,1,6,S Badrinath,MEK Hussey,DS Kulkarni,0,0,0,0,0,NA,NA,NA,NA,Chennai Super Kings,Mumbai Indians
548379,1,1,7,S Badrinath,MEK Hussey,DS Kulkarni,2,0,2,0,0,NA,NA,NA,NA,Chennai Super Kings,Mumbai Indians
548379,1,2,1,MEK Hussey,S Badrinath,Harbhajan Singh,0,0,0,0,0,NA,NA,NA,NA,Chennai Super Kings,Mumbai Indians
548379,1,2,2,MEK Hussey,S Badrinath,Harbhajan Singh,0,0,0,0,0,NA,NA,NA,NA,Chennai Super Kings,Mumbai Indians
548379,1,2,3,MEK Hussey,S Badrinath,Harbhajan Singh,0,0,0,0,0,NA,NA,NA,NA,Chennai Super Kings,Mumbai Indians
548379,1,2,4,MEK Hussey,S Badrinath,Harbhajan Singh,0,0,0,0,0,NA,NA,NA,NA,Chennai Super Kings,Mumbai Indians
548379,1,2,5,MEK Hussey,S Badrinath,Harbhajan Singh,0,0,0,0,0,NA,NA,NA,NA,Chennai Super Kings,Mumbai Indians
548379,1,2,6,MEK Hussey,S Badrinath,Harbhajan Singh,0,0,0,0,0,NA,NA,NA,NA,Chennai Super Kings,Mumbai Indians
548379,1,3,1,S Badrinath,MEK Hussey,DS Kulkarni,4,0,4,0,0,NA,NA,NA,NA,Chennai Super Kings,Mumbai Indians
548379,1,3,2,S Badrinath,MEK Hussey,DS Kulkarni,0,0,0,0,0,NA,NA,NA,NA,Chennai Super Kings,Mumbai Indians
548379,1,3,3,S Badrinath,MEK Hussey,DS Kulkarni,4,0,4,0,0,NA,NA,NA,NA,Chennai Super Kings,Mumbai Indians
548379,1,3,4,S Badrinath,MEK Hussey,DS Kulkarni,0,0,0,0,0,NA,NA,NA,NA,Chennai Super Kings,Mumbai Indians
548379,1,3,5,S Badrinath,MEK Hussey,DS Kulkarni,1,0,1,0,0,NA,NA,NA,NA,Chennai Super Kings,Mumbai Indians
548379,1,3,6,MEK Hussey,S Badrinath,DS Kulkarni,1,0,1,0,0,NA,NA,NA,NA,Chennai Super Kings,Mumbai Indians
548379,1,4,1,MEK Hussey,S Badrinath,RP Singh,4,0,4,0,0,NA,NA,NA,NA,Chennai Super Kings,Mumbai Indians
548379,1,4,2,MEK Hussey,S Badrinath,RP Singh,0,0,0,0,0,NA,NA,NA,NA,Chennai Super Kings,Mumbai Indians
548379,1,4,3,MEK Hussey,S Badrinath,RP Singh,0,0,0,0,0,NA,NA,NA,NA,Chennai Super Kings,Mumbai Indians
548379,1,4,4,MEK Hussey,S Badrinath,RP Singh,4,0,4,0,0,NA,NA,NA,NA,Chennai Super Kings,Mumbai Indians
548379,1,4,5,MEK Hussey,S Badrinath,RP Singh,0,0,0,0,0,NA,NA,NA,NA,Chennai Super Kings,Mumbai Indians
548379,1,4,6,MEK Hussey,S Badrinath,RP Singh,0,0,0,0,0,NA,NA,NA,NA,Chennai Super Kings,Mumbai Indians
548379,1,5,1,S Badrinath,MEK Hussey,SL Malinga,0,0,0,0,0,NA,NA,NA,NA,Chennai Super Kings,Mumbai Indians
548379,1,5,2,S Badrinath,MEK Hussey,SL Malinga,1,0,1,0,0,NA,NA,NA,NA,Chennai Super Kings,Mumbai Indians
548379,1,5,3,MEK Hussey,S Badrinath,SL Malinga,4,0,4,0,0,NA,NA,NA,NA,Chennai Super Kings,Mumbai Indians
336007,1,10,1,SK Raina,MS Dhoni,PP Ojha,1,0,1,0,0,NA,NA,NA,NA,Chennai Super Kings,Deccan Chargers
336007,1,10,2,MS Dhoni,SK Raina,PP Ojha,2,0,2,0,0,NA,NA,NA,NA,Chennai Super Kings,Deccan Chargers
336007,1,10,3,MS Dhoni,SK Raina,PP Ojha,0,0,0,0,0,NA,NA,NA,NA,Chennai Super Kings,Deccan Chargers
336007,1,10,4,MS Dhoni,SK Raina,PP Ojha,0,0,0,0,0,NA,NA,NA,NA,Chennai Super Kings,Deccan Chargers
336007,1,10,5,MS Dhoni,SK Raina,PP Ojha,0,1,1,0,0,NA,NA,NA,wides,Chennai Super Kings,Deccan Chargers
336007,1,10,6,MS Dhoni,SK Raina,PP Ojha,0,0,0,0,0,NA,NA,NA,NA,Chennai Super Kings,Deccan Chargers
336007,1,10,7,MS Dhoni,SK Raina,PP Ojha,0,0,0,0,0,NA,NA,NA,NA,Chennai Super Kings,Deccan Chargers
336007,1,11,1,SK Raina,MS Dhoni,SB Bangar,4,0,4,0,0,NA,NA,NA,NA,Chennai Super Kings,Deccan Chargers
336007,1,11,2,SK Raina,MS Dhoni,SB Bangar,0,0,0,0,0,NA,NA,NA,NA,Chennai Super Kings,Deccan Chargers
336007,1,11,3,SK Raina,MS Dhoni,SB Bangar,0,0,0,0,0,NA,NA,NA,NA,Chennai Super Kings,Deccan Chargers
336007,1,11,4,SK Raina,MS Dhoni,SB Bangar,1,0,1,0,0,NA,NA,NA,NA,Chennai Super Kings,Deccan Chargers
336007,1,11,5,MS Dhoni,SK Raina,SB Bangar,1,0,1,0,0,NA,NA,NA,NA,Chennai Super Kings,Deccan Chargers
336007,1,11,6,SK Raina,MS Dhoni,SB Bangar,1,0,1,0,0,NA,NA,NA,NA,Chennai Super Kings,Deccan Chargers
336007,1,12,1,SK Raina,MS Dhoni,PP Ojha,1,0,1,0,0,NA,NA,NA,NA,Chennai Super Kings,Deccan Chargers
336007,1,12,2,MS Dhoni,SK Raina,PP Ojha,0,0,0,0,0,NA,NA,NA,NA,Chennai Super Kings,Deccan Chargers
336007,1,12,3,MS Dhoni,SK Raina,PP Ojha,0,0,0,0,0,NA,NA,NA,NA,Chennai Super Kings,Deccan Chargers
336007,1,12,4,MS Dhoni,SK Raina,PP Ojha,1,0,1,0,0,NA,NA,NA,NA,Chennai Super Kings,Deccan Chargers
336007,1,12,5,SK Raina,MS Dhoni,PP Ojha,1,0,1,0,0,NA,NA,NA,NA,Chennai Super Kings,Deccan Chargers
336007,1,12,6,MS Dhoni,SK Raina,PP Ojha,1,0,1,0,0,NA,NA,NA,NA,Chennai Super Kings,Deccan Chargers
336007,1,13,1,MS Dhoni,SK Raina,SB Bangar,0,0,0,0,0,NA,NA,NA,NA,Chennai Super Kings,Deccan Chargers
336007,1,13,2,MS Dhoni,SK Raina,SB Bangar,1,0,1,0,0,NA,NA,NA,NA,Chennai Super Kings,Deccan Chargers
336007,1,13,3,SK Raina,MS Dhoni,SB Bangar,0,0,0,0,1,caught,SK Raina,RG Sharma,NA,Chennai Super Kings,Deccan Chargers
336007,1,13,4,JA Morkel,MS Dhoni,SB Bangar,0,0,0,0,0,NA,NA,NA,NA,Chennai Super Kings,Deccan Chargers
336007,1,13,5,JA Morkel,MS Dhoni,SB Bangar,0,0,0,0,0,NA,NA,NA,NA,Chennai Super Kings,Deccan Chargers
336007,1,13,6,JA Morkel,MS Dhoni,SB Bangar,2,0,2,0,0,NA,NA,NA,NA,Chennai Super Kings,Deccan Chargers
336007,1,14,1,MS Dhoni,JA Morkel,PP Ojha,0,0,0,0,0,NA,NA,NA,NA,Chennai Super Kings,Deccan Chargers
336007,1,14,2,MS Dhoni,JA Morkel,PP Ojha,0,0,0,0,0,NA,NA,NA,NA,Chennai Super Kings,Deccan Chargers
336007,1,14,3,MS Dhoni,JA Morkel,PP Ojha,1,0,1,0,0,NA,NA,NA,NA,Chennai Super Kings,Deccan Chargers
336007,1,14,4,JA Morkel,MS Dhoni,PP Ojha,1,0,1,0,0,NA,NA,NA,NA,Chennai Super Kings,Deccan Chargers
336007,1,14,5,MS Dhoni,JA Morkel,PP Ojha,0,0,0,0,1,caught,MS Dhoni,Shahid Afridi,NA,Chennai Super Kings,Deccan Chargers
336007,1,14,6,Joginder Sharma,JA Morkel,PP Ojha,0,0,0,0,0,NA,NA,NA,NA,Chennai Super Kings,Deccan Chargers
336007,1,15,1,JA Morkel,Joginder Sharma,Shahid Afridi,1,0,1,0,0,NA,NA,NA,NA,Chennai Super Kings,Deccan Chargers
336007,1,15,2,Joginder Sharma,JA Morkel,Shahid Afridi,1,0,1,0,0,NA,NA,NA,NA,Chennai Super Kings,Deccan Chargers
336007,1,15,3,JA Morkel,Joginder Sharma,Shahid Afridi,0,1,1,0,0,NA,NA,NA,legbyes,Chennai Super Kings,Deccan Chargers
336007,1,15,4,Joginder Sharma,JA Morkel,Shahid Afridi,4,0,4,0,0,NA,NA,NA,NA,Chennai Super Kings,Deccan Chargers
336007,1,15,5,Joginder Sharma,JA Morkel,Shahid Afridi,1,0,1,0,0,NA,NA,NA,NA,Chennai Super Kings,Deccan Chargers
1216505,1,15,4,D Padikkal,AB de Villiers,A Nortje,0,0,0,0,1,bowled,D Padikkal,NA,NA,Royal Challengers Bangalore,Delhi Capitals
1216505,1,15,5,CH Morris,AB de Villiers,A Nortje,0,0,0,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Delhi Capitals
1216505,1,15,6,CH Morris,AB de Villiers,A Nortje,0,0,0,0,1,caught,CH Morris,RR Pant,NA,Royal Challengers Bangalore,Delhi Capitals
1216505,1,16,1,AB de Villiers,S Dube,K Rabada,1,0,1,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Delhi Capitals
1216505,1,16,2,S Dube,AB de Villiers,K Rabada,0,0,0,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Delhi Capitals
1216505,1,16,3,S Dube,AB de Villiers,K Rabada,0,0,0,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Delhi Capitals
1216505,1,16,4,S Dube,AB de Villiers,K Rabada,1,0,1,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Delhi Capitals
1216505,1,16,5,AB de Villiers,S Dube,K Rabada,2,0,2,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Delhi Capitals
1216505,1,16,6,AB de Villiers,S Dube,K Rabada,1,0,1,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Delhi Capitals
1216505,1,17,1,AB de Villiers,S Dube,DR Sams,4,0,4,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Delhi Capitals
1216505,1,17,2,AB de Villiers,S Dube,DR Sams,1,0,1,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Delhi Capitals
1216505,1,17,3,S Dube,AB de Villiers,DR Sams,0,0,0,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Delhi Capitals
1216505,1,17,4,S Dube,AB de Villiers,DR Sams,6,0,6,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Delhi Capitals
1216505,1,17,5,S Dube,AB de Villiers,DR Sams,2,0,2,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Delhi Capitals
1216505,1,17,6,S Dube,AB de Villiers,DR Sams,4,0,4,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Delhi Capitals
1216505,1,18,1,AB de Villiers,S Dube,K Rabada,6,0,6,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Delhi Capitals
1216505,1,18,2,AB de Villiers,S Dube,K Rabada,1,0,1,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Delhi Capitals
1216505,1,18,3,S Dube,AB de Villiers,K Rabada,0,0,0,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Delhi Capitals
1216505,1,18,4,S Dube,AB de Villiers,K Rabada,4,0,4,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Delhi Capitals
1216505,1,18,5,S Dube,AB de Villiers,K Rabada,0,0,0,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Delhi Capitals
1216505,1,18,6,S Dube,AB de Villiers,K Rabada,0,0,0,0,1,caught,S Dube,AM Rahane,NA,Royal Challengers Bangalore,Delhi Capitals
1216505,1,19,1,AB de Villiers,Washington Sundar,A Nortje,0,0,0,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Delhi Capitals
1216505,1,19,2,AB de Villiers,Washington Sundar,A Nortje,1,0,1,0,1,run out,AB de Villiers,NA,NA,Royal Challengers Bangalore,Delhi Capitals
1216505,1,19,3,I Udana,Washington Sundar,A Nortje,4,0,4,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Delhi Capitals
1216505,1,19,4,I Udana,Washington Sundar,A Nortje,0,0,0,0,1,caught,I Udana,SS Iyer,NA,Royal Challengers Bangalore,Delhi Capitals
1216505,1,19,5,Washington Sundar,Shahbaz Ahmed,A Nortje,0,1,1,0,0,NA,NA,NA,byes,Royal Challengers Bangalore,Delhi Capitals
1216505,1,19,6,Shahbaz Ahmed,Washington Sundar,A Nortje,1,0,1,0,0,NA,NA,NA,NA,Royal Challengers Bangalore,Delhi Capitals
1216505,2,0,1,PP Shaw,S Dhawan,CH Morris,1,0,1,0,0,NA,NA,NA,NA,Delhi Capitals,Royal Challengers Bangalore
1216505,2,0,2,S Dhawan,PP Shaw,CH Morris,4,0,4,0,0,NA,NA,NA,NA,Delhi Capitals,Royal Challengers Bangalore
